Symbol,Woche,Jahr,Monat,KW,Quartal,Open_Woche,Close_Woche,High_Woche,Low_Woche,Volume_Woche,Volume_Avg,Rendite_Woche,Vol_Woche,Vol_Annualisiert,Handelstage,Best_Day,Worst_Day
AVGO,2024-02-05 00:00:00,2024,2,6,1,122.696,128.344,129.597,121.194,128786000,25757200.0,0.046032,0.036796,0.261224,5,0.028144,-0.016451
AVGO,2024-02-12 00:00:00,2024,2,7,1,129.001,124.548,129.007,122.709,127132000,25426400.0,-0.034519,0.023915,0.169782,5,0.008445,-0.015485
AVGO,2024-02-19 00:00:00,2024,2,8,1,123.586,129.637,131.962,120.264,110842000,27710500.0,0.048962,0.079714,0.565915,4,0.063098,-0.015199
AVGO,2024-02-26 00:00:00,2024,3,9,1,132.593,139.917,140.776,132.0,44488000,44488000.0,0.055237,,,1,0.075879,0.075879
AVGO,2024-02-26 00:00:00,2024,2,9,1,131.0,130.049,131.879,128.297,66911000,16727750.0,-0.00726,0.022081,0.156758,4,0.009843,-0.009854
AVGO,2024-03-04 00:00:00,2024,3,10,1,140.315,130.872,143.817,130.158,250947000,50189400.0,-0.067299,0.098223,0.697316,5,0.04223,-0.069857
AVGO,2024-03-11 00:00:00,2024,3,11,1,127.793,123.55,130.779,123.007,238584000,47716800.0,-0.033202,0.028509,0.202395,5,0.003498,-0.026326
AVGO,2024-03-18 00:00:00,2024,3,12,1,125.398,135.347,140.361,120.402,202266000,40453200.0,0.079339,0.054853,0.38942,5,0.056426,0.000622
AVGO,2024-03-25 00:00:00,2024,3,13,1,134.503,132.541,137.994,129.602,90198000,22549500.0,-0.014587,0.019683,0.139733,4,0.005065,-0.014864
AVGO,2024-04-01 00:00:00,2024,4,14,2,132.568,133.943,140.398,130.341,117048000,23409600.0,0.010372,0.051624,0.366494,5,0.018749,-0.033531
AVGO,2024-04-08 00:00:00,2024,4,15,2,133.365,134.407,139.187,130.864,112128000,22425600.0,0.007813,0.060381,0.428665,5,0.045441,-0.027769
AVGO,2024-04-15 00:00:00,2024,4,16,2,137.0,120.471,137.0,119.756,137696000,27539200.0,-0.12065,0.049112,0.34866,5,0.014016,-0.043114
AVGO,2024-04-22 00:00:00,2024,4,17,2,122.45,134.407,135.583,120.054,121805000,24361000.0,0.097648,0.027778,0.197201,5,0.038357,0.006108
AVGO,2024-04-29 00:00:00,2024,5,18,2,127.833,127.811,129.237,122.331,85336000,28445333.0,-0.000172,0.085125,0.604327,3,0.031924,-0.044152
AVGO,2024-04-29 00:00:00,2024,4,18,2,134.408,130.027,135.298,129.905,35485000,17742500.0,-0.032595,0.038887,0.276067,2,-0.004055,-0.028649
AVGO,2024-05-06 00:00:00,2024,5,19,2,128.622,133.28,134.4,127.507,71088000,14217600.0,0.036215,0.039447,0.280045,5,0.025194,-0.014864
AVGO,2024-05-13 00:00:00,2024,5,20,2,134.8,139.529,144.54,132.58,117253000,23450600.0,0.035082,0.057578,0.40876,5,0.04068,-0.016739
AVGO,2024-05-20 00:00:00,2024,5,21,2,139.6,140.784,142.9,137.8,111274000,22254800.0,0.008481,0.022582,0.160315,5,0.013431,-0.010488
AVGO,2024-05-27 00:00:00,2024,5,22,2,141.0,132.855,141.718,130.726,144588000,36147000.0,-0.057766,0.028028,0.198982,4,0.003275,-0.026047
AVGO,2024-06-03 00:00:00,2024,6,23,2,135.27,140.664,142.5,130.253,120304000,24060800.0,0.039876,0.064031,0.454573,5,0.061819,-0.008365
AVGO,2024-06-10 00:00:00,2024,6,24,2,140.98,173.504,174.724,140.913,281349000,56269800.0,0.230699,0.100009,0.709992,5,0.122687,0.014273
AVGO,2024-06-17 00:00:00,2024,6,25,2,180.0,165.863,185.162,165.142,341771000,85442750.0,-0.078539,0.100274,0.711876,4,0.054079,-0.043775
AVGO,2024-06-24 00:00:00,2024,6,26,2,164.205,160.553,166.1,156.4,259409000,51881800.0,-0.02224,0.045531,0.323239,5,0.011893,-0.040045
AVGO,2024-07-01 00:00:00,2024,7,27,3,160.82,170.331,176.547,159.35,165356000,41339000.0,0.059141,0.054327,0.385682,4,0.043283,-0.014984
AVGO,2024-07-08 00:00:00,2024,7,28,3,170.5,170.067,177.098,166.85,196753000,39350600.0,-0.00254,0.039071,0.277377,5,0.024981,-0.022204
AVGO,2024-07-15 00:00:00,2024,7,29,3,170.0,157.35,173.51,153.9,152870500,30574100.0,-0.074412,0.090929,0.645532,5,0.029106,-0.079112
AVGO,2024-07-22 00:00:00,2024,7,30,3,160.23,151.63,165.33,145.52,139258100,27851620.0,-0.053673,0.092318,0.655394,5,0.023578,-0.075899
AVGO,2024-07-29 00:00:00,2024,7,31,3,152.02,160.68,161.33,143.35,93555600,31185200.0,0.056966,0.193224,1.371755,3,0.119565,-0.044601
AVGO,2024-07-29 00:00:00,2024,8,31,3,157.5,143.82,158.91,139.6,74065800,37032900.0,-0.086857,0.100004,0.709957,2,-0.021766,-0.085014
AVGO,2024-08-05 00:00:00,2024,8,32,3,129.61,148.26,150.1,128.5,141832300,28366460.0,0.143893,0.100187,0.711259,5,0.069494,-0.053154
AVGO,2024-08-12 00:00:00,2024,8,33,3,148.08,165.72,166.67,146.37,107258200,21451640.0,0.119125,0.060691,0.430862,5,0.053523,-0.002468
AVGO,2024-08-19 00:00:00,2024,8,34,3,164.86,166.36,172.42,160.42,104849400,20969880.0,0.009099,0.040235,0.285639,5,0.024763,-0.02075
AVGO,2024-08-26 00:00:00,2024,8,35,3,164.96,162.82,165.7,155.41,101945700,20389140.0,-0.012973,0.066649,0.473164,5,0.037533,-0.040515
AVGO,2024-09-02 00:00:00,2024,9,36,3,160.38,137.0,160.74,136.6,165686300,41421575.0,-0.145779,0.114486,0.812769,4,0.008705,-0.103521
AVGO,2024-09-09 00:00:00,2024,9,37,3,139.11,167.69,168.08,134.9,188665700,37733140.0,0.205449,0.043446,0.308439,5,0.067877,0.01902
AVGO,2024-09-16 00:00:00,2024,9,38,3,165.19,171.1,172.02,160.41,196740400,39348080.0,0.035777,0.053033,0.376499,5,0.035566,-0.021886
AVGO,2024-09-23 00:00:00,2024,9,39,3,172.0,172.69,180.25,168.35,125189200,25037840.0,0.004012,0.041314,0.293301,5,0.014642,-0.030322
AVGO,2024-09-30 00:00:00,2024,9,40,3,171.87,172.5,172.92,169.63,16902000,16902000.0,0.003666,,,1,-0.0011,-0.0011
AVGO,2024-09-30 00:00:00,2024,10,40,4,172.16,176.64,176.9,165.8,69081900,17270475.0,0.026022,0.055913,0.396943,4,0.027634,-0.029159
AVGO,2024-10-07 00:00:00,2024,10,41,4,174.82,181.48,186.42,173.86,101254600,20250920.0,0.038096,0.053735,0.381483,5,0.032271,-0.022672
AVGO,2024-10-14 00:00:00,2024,10,42,4,183.3,179.89,185.51,173.37,103206000,20641200.0,-0.018603,0.050353,0.357469,5,0.026637,-0.034721
AVGO,2024-10-21 00:00:00,2024,10,43,4,179.38,173.0,181.72,169.5,85734300,17146860.0,-0.035567,0.035982,0.25545,5,0.009629,-0.032724
AVGO,2024-10-28 00:00:00,2024,11,44,4,168.26,168.92,171.33,167.5,17847000,17847000.0,0.003923,,,1,-0.005007,-0.005007
AVGO,2024-10-28 00:00:00,2024,10,44,4,173.0,169.77,180.23,167.38,80896200,20224050.0,-0.018671,0.075761,0.537847,4,0.041972,-0.038893
AVGO,2024-11-04 00:00:00,2024,11,45,4,169.28,183.64,185.05,168.42,83837700,16767540.0,0.08483,0.038601,0.27404,5,0.03249,-0.00219
AVGO,2024-11-11 00:00:00,2024,11,46,4,183.4,164.84,183.63,163.43,91846300,18369260.0,-0.1012,0.017067,0.121164,5,-0.014981,-0.032516
AVGO,2024-11-18 00:00:00,2024,11,47,4,165.66,164.23,166.8,160.6,95224800,19044960.0,-0.008632,0.016155,0.114686,5,0.005035,-0.0127
AVGO,2024-11-25 00:00:00,2024,11,48,4,165.4,162.08,167.23,157.54,73906100,18476525.0,-0.020073,0.043753,0.310617,4,0.015094,-0.030776
AVGO,2024-12-02 00:00:00,2024,12,49,4,162.95,179.53,180.68,162.75,117565800,23513160.0,0.101749,0.046174,0.327803,5,0.053147,-0.000528
AVGO,2024-12-09 00:00:00,2024,12,50,4,178.95,224.8,228.7,169.73,258247900,51649580.0,0.256217,0.257429,1.827567,5,0.244326,-0.039846
AVGO,2024-12-16 00:00:00,2024,12,51,4,231.79,220.79,251.88,217.58,408721000,81744200.0,-0.047457,0.156323,1.109784,5,0.1121,-0.069142
AVGO,2024-12-23 00:00:00,2024,12,52,4,226.69,241.75,247.28,225.13,121212200,30303050.0,0.066434,0.062683,0.445006,4,0.052358,-0.014713
AVGO,2024-12-30 00:00:00,2025,1,1,1,236.16,232.55,239.5,229.0,56499000,28249500.0,-0.015286,0.00293,0.0208,2,0.002457,0.000604
AVGO,2024-12-30 00:00:00,2024,12,1,4,234.7,231.84,238.77,231.31,45244500,22622250.0,-0.012186,0.015252,0.108276,2,-0.015876,-0.025522
AVGO,2025-01-06 00:00:00,2025,1,2,1,236.5,224.31,241.75,221.25,102577500,25644375.0,-0.051543,0.050515,0.35862,4,0.016599,-0.032867
AVGO,2025-01-13 00:00:00,2025,1,3,1,219.99,237.44,238.6,219.51,118329300,23665860.0,0.079322,0.032423,0.23018,5,0.035003,-0.002619
AVGO,2025-01-20 00:00:00,2025,1,4,1,241.5,244.7,249.59,236.12,103555400,25888850.0,0.013251,0.021097,0.149774,4,0.018395,-0.002615
AVGO,2025-01-27 00:00:00,2025,1,5,1,213.4,221.27,226.8,196.23,256973300,51394660.0,0.036879,0.201032,1.427184,5,0.045118,-0.173968
AVGO,2025-02-03 00:00:00,2025,2,6,1,215.46,224.87,237.93,213.51,120758800,24151760.0,0.043674,0.064267,0.456252,5,0.043025,-0.028052
AVGO,2025-02-10 00:00:00,2025,2,7,1,227.43,233.04,237.89,227.12,96725900,19345180.0,0.024667,0.049352,0.350365,5,0.045226,-0.011705
AVGO,2025-02-17 00:00:00,2025,2,8,1,230.1,218.66,232.2,215.63,83443600,20860900.0,-0.049718,0.034989,0.248394,4,0.000875,-0.035636
AVGO,2025-02-24 00:00:00,2025,2,9,1,218.6,199.43,219.48,193.15,154839600,30967920.0,-0.087694,0.108069,0.767214,5,0.051348,-0.0711
AVGO,2025-03-03 00:00:00,2025,3,10,1,204.0,194.96,204.06,177.61,232383600,46476720.0,-0.044314,0.139509,0.990418,5,0.086431,-0.063316
AVGO,2025-03-10 00:00:00,2025,3,11,1,189.6,195.54,199.98,180.43,169917000,33983400.0,0.031329,0.079095,0.561522,5,0.030577,-0.053909
AVGO,2025-03-17 00:00:00,2025,3,12,1,188.05,191.66,198.27,186.9,164260800,32852160.0,0.019197,0.060119,0.4268,5,0.036572,-0.029974
AVGO,2025-03-24 00:00:00,2025,3,13,1,194.3,169.12,196.69,166.47,149719300,29943860.0,-0.129593,0.042424,0.301181,5,-0.002139,-0.047753
AVGO,2025-03-31 00:00:00,2025,3,14,1,164.49,167.43,167.94,160.62,35656400,35656400.0,0.017873,,,1,-0.009993,-0.009993
AVGO,2025-03-31 00:00:00,2025,4,14,2,166.37,146.29,173.43,139.17,156653200,39163300.0,-0.120695,0.128957,0.915506,4,0.021184,-0.105061
AVGO,2025-04-07 00:00:00,2025,4,15,2,144.49,181.94,187.33,138.1,285276300,57055260.0,0.259187,0.207287,1.471591,5,0.186631,-0.069403
AVGO,2025-04-14 00:00:00,2025,4,16,2,185.08,170.99,186.0,166.92,100131100,25032775.0,-0.076129,0.028139,0.199765,4,0.003308,-0.024253
AVGO,2025-04-21 00:00:00,2025,4,17,2,166.99,192.31,193.37,161.61,115174400,23034880.0,0.151626,0.076232,0.541194,5,0.063535,-0.027955
AVGO,2025-04-28 00:00:00,2025,4,18,2,190.53,192.47,193.25,184.02,53784700,17928233.0,0.010182,0.01519,0.107837,3,0.0068,-0.006754
AVGO,2025-04-28 00:00:00,2025,5,18,2,198.14,203.64,205.68,196.24,42706500,21353250.0,0.027758,0.010635,0.075499,2,0.031977,0.025251
AVGO,2025-05-05 00:00:00,2025,5,19,2,200.25,208.2,211.16,195.94,82378000,16475600.0,0.0397,0.033215,0.235804,5,0.023589,-0.014339
AVGO,2025-05-12 00:00:00,2025,5,20,2,219.49,228.61,235.28,215.88,115877900,23175580.0,0.041551,0.078704,0.558746,5,0.064265,-0.017323
AVGO,2025-05-19 00:00:00,2025,5,21,2,221.85,228.72,236.5,221.6,74511400,14902280.0,0.030967,0.017441,0.123816,5,0.008836,-0.008417
AVGO,2025-05-26 00:00:00,2025,5,22,2,232.87,242.07,246.07,231.13,86217000,21554250.0,0.039507,0.027853,0.197735,4,0.030299,0.000413
AVGO,2025-06-02 00:00:00,2025,6,23,2,243.25,246.93,265.43,243.19,164230800,32846160.0,0.015128,0.07514,0.533444,5,0.032729,-0.050013
AVGO,2025-06-09 00:00:00,2025,6,24,2,245.05,248.7,257.89,241.11,114863700,22972740.0,0.014895,0.05284,0.375128,5,0.033847,-0.028781
AVGO,2025-06-16 00:00:00,2025,6,25,2,250.35,249.99,255.64,244.17,114947700,28736925.0,-0.001438,0.025164,0.178649,4,0.013671,-0.010829
AVGO,2025-06-23 00:00:00,2025,6,26,2,249.11,269.35,271.85,246.46,122453300,24490660.0,0.081249,0.036932,0.262194,5,0.039406,-0.003035
AVGO,2025-06-30 00:00:00,2025,6,27,2,274.73,275.65,277.71,272.13,24708400,24708400.0,0.003349,,,1,0.02339,0.02339
AVGO,2025-06-30 00:00:00,2025,7,27,3,274.4,275.18,275.8,262.66,57022400,19007467.0,0.002843,0.076306,0.541716,3,0.019563,-0.039579
AVGO,2025-07-07 00:00:00,2025,7,28,3,275.13,274.38,281.18,271.15,83929300,16785860.0,-0.002726,0.029274,0.207823,5,0.022443,-0.008996
AVGO,2025-07-14 00:00:00,2025,7,29,3,274.13,283.34,288.28,269.58,77127100,15425420.0,0.033597,0.029671,0.210645,5,0.020085,-0.010857
AVGO,2025-07-21 00:00:00,2025,7,30,3,283.96,290.18,292.59,273.0,83737800,16747560.0,0.021904,0.049493,0.351365,5,0.018306,-0.033378
AVGO,2025-07-28 00:00:00,2025,7,31,3,292.46,293.7,306.95,290.23,75121600,18780400.0,0.00424,0.049117,0.348697,4,0.017484,-0.029476
AVGO,2025-07-28 00:00:00,2025,8,31,3,286.54,288.64,292.64,281.61,21428100,21428100.0,0.007329,,,1,-0.017228,-0.017228
AVGO,2025-08-04 00:00:00,2025,8,32,3,292.2,304.97,310.34,291.4,81812300,16362460.0,0.043703,0.044339,0.314775,5,0.031458,-0.016089
AVGO,2025-08-11 00:00:00,2025,8,33,3,305.05,306.34,317.35,299.76,85901700,17180340.0,0.004229,0.040439,0.287089,5,0.029385,-0.015712
AVGO,2025-08-18 00:00:00,2025,8,34,3,302.7,294.0,306.17,281.87,89722400,17944480.0,-0.028741,0.041221,0.292641,5,0.015193,-0.035485
AVGO,2025-08-25 00:00:00,2025,8,35,3,292.81,297.39,311.0,291.71,95161900,19032380.0,0.015642,0.053663,0.380969,5,0.027977,-0.036481
AVGO,2025-09-01 00:00:00,2025,9,36,3,289.34,334.89,356.34,287.17,147844800,36961200.0,0.157427,0.094959,0.674142,4,0.094054,0.002858
AVGO,2025-09-08 00:00:00,2025,9,37,3,342.75,359.87,374.23,335.83,182975400,36595080.0,0.049949,0.116055,0.82391,5,0.097722,-0.026896
AVGO,2025-09-15 00:00:00,2025,9,38,3,359.87,344.94,365.69,336.43,154199800,30839960.0,-0.041487,0.04187,0.297244,5,0.011726,-0.038417
AVGO,2025-09-22 00:00:00,2025,9,39,3,342.43,334.53,346.67,327.3,107424300,21484860.0,-0.02307,0.017516,0.124348,5,0.001092,-0.017829
AVGO,2025-09-29 00:00:00,2025,9,40,3,336.0,329.91,341.05,324.61,41445500,20722750.0,-0.018125,0.041029,0.291277,2,0.00613,-0.019819
AVGO,2025-09-29 00:00:00,2025,10,40,4,328.15,338.37,347.61,324.5,55789400,18596467.0,0.031144,0.01594,0.11316,3,0.014367,0.000562
AVGO,2025-10-06 00:00:00,2025,10,41,4,335.92,324.63,350.6,324.05,104615400,20923080.0,-0.033609,0.070682,0.50179,5,0.027021,-0.059098
AVGO,2025-10-13 00:00:00,2025,10,42,4,352.77,349.33,363.24,339.65,133235900,26647180.0,-0.009751,0.114258,0.811149,5,0.098789,-0.03524
AVGO,2025-10-20 00:00:00,2025,10,43,4,353.8,354.13,358.3,335.51,80004500,16000900.0,0.000933,0.040556,0.287918,5,0.028581,-0.018841
AVGO,2025-10-27 00:00:00,2025,10,44,4,361.54,369.63,386.48,355.08,111990700,22398140.0,0.022377,0.062909,0.44661,5,0.034882,-0.024639
AVGO,2025-11-03 00:00:00,2025,11,45,4,372.0,349.43,374.85,337.27,100134100,20026820.0,-0.060672,0.041888,0.297375,5,0.020003,-0.029265
AVGO,2025-11-10 00:00:00,2025,11,46,4,357.9,342.46,361.89,329.06,86163700,17232740.0,-0.043141,0.060099,0.426661,5,0.025642,-0.042903
AVGO,2025-11-17 00:00:00,2025,11,47,4,339.82,340.2,376.08,331.8,117525600,23505120.0,0.001118,0.056229,0.399187,5,0.040881,-0.021444
AVGO,2025-11-24 00:00:00,2025,11,48,4,347.73,402.96,403.0,347.66,122828500,30707125.0,0.15883,0.101532,0.720808,4,0.110993,0.013557
AVGO,2025-12-01 00:00:00,2025,12,49,4,394.85,390.24,395.42,370.65,107421200,21484240.0,-0.011675,0.053539,0.380088,5,0.024171,-0.04189
AVGO,2025-12-08 00:00:00,2025,12,50,4,402.48,359.93,414.61,355.15,227757700,45551540.0,-0.10572,0.129712,0.920864,5,0.027829,-0.11428
AVGO,2025-12-15 00:00:00,2025,12,51,4,361.89,340.36,362.0,321.42,410854000,82170800.0,-0.059493,0.084727,0.6015,5,0.031769,-0.0559
AVGO,2025-12-22 00:00:00,2025,12,52,4,346.03,352.13,353.25,337.22,83424700,20856175.0,0.017629,0.021759,0.154477,4,0.023049,0.002576
AVGO,2025-12-29 00:00:00,2026,1,1,1,352.78,347.62,360.66,345.56,25398600,25398600.0,-0.014627,,,1,0.004392,0.004392
AVGO,2025-12-29 00:00:00,2025,12,1,4,348.72,346.1,352.68,344.69,53926600,17975533.0,-0.007513,0.014032,0.099616,3,0.001317,-0.010719
AVGO,2026-01-05 00:00:00,2026,1,2,1,354.74,344.97,355.03,330.5,125388500,25077700.0,-0.027541,0.056788,0.403157,5,0.037566,-0.032081
