Symbol,Date,Jahr,Monat,Wochentag,KW,Quartal,Open,High,Low,Close,Volume,Rendite_Tag,Spanne_Pct,Index_100,MA_20,MA_50,MA_200,Vol_20d_Ann,Drawdown_Pct,Vol_Avg_20d
D,2021-07-14,2021,7,3,28,3,74.42,75.54,74.12,75.24,2661800,0.009933,0.019158,91.8,75.119,76.4272,76.4408,0.189,-0.1621,2996625.0
D,2021-07-15,2021,7,4,28,3,75.11,76.17,75.02,76.14,3210700,0.011962,0.015329,92.9,75.101,76.3618,76.4354,0.1811,-0.1521,2961340.0
D,2021-07-16,2021,7,5,28,3,76.36,77.52,76.0,77.16,3401900,0.013396,0.02,94.14,75.12,76.346,76.4318,0.187,-0.1408,2905915.0
D,2021-07-19,2021,7,1,29,3,77.0,78.13,75.13,75.86,5314800,-0.016848,0.039931,92.56,75.172,76.2936,76.4164,0.1731,-0.1552,2810375.0
D,2021-07-20,2021,7,2,29,3,76.0,76.79,75.49,75.67,3701200,-0.002505,0.017221,92.33,75.1605,76.238,76.4018,0.1656,-0.1573,2813430.0
D,2021-07-21,2021,7,3,29,3,75.76,75.81,74.69,74.72,3022100,-0.012554,0.014995,91.17,75.114,76.1432,76.3764,0.1712,-0.1679,2827820.0
D,2021-07-22,2021,7,4,29,3,74.97,75.15,74.22,74.39,3317100,-0.004417,0.01253,90.76,75.106,76.0584,76.3479,0.1638,-0.1716,2869565.0
D,2021-07-23,2021,7,5,29,3,74.6,75.38,74.29,75.32,3353900,0.012502,0.014672,91.9,75.1415,76.022,76.319,0.1698,-0.1612,2894540.0
D,2021-07-26,2021,7,1,30,3,75.31,75.38,74.64,75.09,3190100,-0.003054,0.009914,91.62,75.1405,75.9562,76.2893,0.1686,-0.1638,2930610.0
D,2021-07-27,2021,7,2,30,3,75.33,77.28,74.74,76.83,3188500,0.023172,0.033984,93.74,75.22,75.9314,76.2632,0.1876,-0.1444,2987650.0
D,2021-07-28,2021,7,3,30,3,76.79,76.88,75.27,75.74,2358700,-0.014187,0.02139,92.41,75.3315,75.8928,76.233,0.1747,-0.1566,2939960.0
D,2021-07-29,2021,7,4,30,3,75.7,75.99,75.05,75.51,2053500,-0.003037,0.012525,92.13,75.4285,75.8598,76.1984,0.1755,-0.1591,2901715.0
D,2021-07-30,2021,7,5,30,3,75.5,76.19,74.68,74.87,3339000,-0.008476,0.02022,91.35,75.4665,75.8176,76.1649,0.1773,-0.1663,2943615.0
D,2021-08-02,2021,8,1,31,3,75.0,75.73,74.83,75.35,2779700,0.006411,0.012027,91.94,75.5235,75.7798,76.1364,0.1785,-0.1609,2991030.0
D,2021-08-03,2021,8,2,31,3,75.53,76.37,75.13,75.5,2697300,0.001991,0.016505,92.12,75.529,75.7252,76.1099,0.1695,-0.1592,2947790.0
D,2021-08-04,2021,8,3,31,3,75.0,75.52,74.44,75.47,2835300,-0.000397,0.014508,92.08,75.5205,75.6928,76.0802,0.1691,-0.1596,2975505.0
D,2021-08-05,2021,8,4,31,3,75.65,76.14,75.13,76.08,2519800,0.008083,0.013443,92.83,75.527,75.6942,76.0561,0.171,-0.1528,2975115.0
D,2021-08-06,2021,8,5,31,3,76.0,76.38,75.61,76.0,2974700,-0.001052,0.010184,92.73,75.5495,75.6952,76.0307,0.1699,-0.1537,3015685.0
D,2021-08-09,2021,8,1,32,3,75.99,76.2,75.33,76.0,3031400,0.0,0.011549,92.73,75.572,75.7054,76.0095,0.1699,-0.1537,3050875.0
D,2021-08-10,2021,8,2,32,3,76.05,76.88,75.71,76.44,3931900,0.00579,0.015454,93.27,75.669,75.7114,75.9858,0.1622,-0.1488,3144170.0
D,2021-08-11,2021,8,3,32,3,76.24,77.11,76.14,76.93,3919100,0.00641,0.01274,93.86,75.7535,75.739,75.9648,0.1602,-0.1433,3207035.0
D,2021-08-12,2021,8,4,32,3,76.82,77.51,76.76,77.36,2914700,0.00559,0.009771,94.39,75.8145,75.7584,75.943,0.156,-0.1385,3192235.0
D,2021-08-13,2021,8,5,32,3,77.47,77.95,77.1,77.71,2552900,0.004524,0.011025,94.81,75.842,75.7784,75.9192,0.1496,-0.1346,3149785.0
D,2021-08-16,2021,8,1,33,3,77.93,78.84,77.7,78.46,3083100,0.009651,0.014672,95.73,75.972,75.8172,75.9125,0.1382,-0.1263,3038200.0
D,2021-08-17,2021,8,2,33,3,78.46,78.81,77.84,78.62,2245100,0.002039,0.012461,95.92,76.1195,75.8614,75.9008,0.1373,-0.1245,2965395.0
D,2021-08-18,2021,8,3,33,3,78.62,78.73,77.56,77.98,2903900,-0.00814,0.015085,95.14,76.2825,75.9048,75.889,0.1319,-0.1316,2959485.0
D,2021-08-19,2021,8,4,33,3,78.25,79.31,77.88,79.06,4125700,0.01385,0.018362,96.46,76.516,75.956,75.876,0.1357,-0.1196,2999915.0
D,2021-08-20,2021,8,5,33,3,79.24,80.1,78.69,80.05,3742900,0.012522,0.017918,97.67,76.7525,76.008,75.8617,0.1357,-0.1086,3019365.0
D,2021-08-23,2021,8,1,34,3,79.89,79.92,78.9,78.98,4145300,-0.013367,0.012928,96.36,76.947,76.0412,75.8431,0.1464,-0.1205,3067125.0
D,2021-08-24,2021,8,2,34,3,78.99,79.05,78.36,78.54,2860800,-0.005571,0.008806,95.83,77.0325,76.0466,75.8201,0.127,-0.1254,3050740.0
D,2021-08-25,2021,8,3,34,3,78.35,78.71,78.01,78.56,2622100,0.000255,0.008973,95.85,77.1735,76.0554,75.7944,0.1136,-0.1252,3063910.0
D,2021-08-26,2021,8,4,34,3,78.36,78.59,77.8,78.45,2170100,-0.0014,0.010154,95.72,77.3205,76.0944,75.7666,0.1128,-0.1264,3069740.0
D,2021-08-27,2021,8,5,34,3,78.56,78.72,78.02,78.19,3143600,-0.003314,0.008972,95.4,77.4865,76.1226,75.7287,0.1078,-0.1293,3059970.0
D,2021-08-30,2021,8,1,35,3,78.19,78.61,77.89,78.3,2147100,0.001407,0.009244,95.53,77.634,76.1922,75.6918,0.1067,-0.1281,3028340.0
D,2021-08-31,2021,8,2,35,3,77.88,78.48,77.44,77.84,4361300,-0.005875,0.01343,94.97,77.751,76.231,75.6581,0.1102,-0.1332,3111540.0
D,2021-09-01,2021,9,3,35,3,77.91,79.1,77.82,78.98,3128800,0.014646,0.016448,96.36,77.9265,76.2976,75.6284,0.1193,-0.1205,3126215.0
D,2021-09-02,2021,9,4,35,3,78.48,79.01,78.48,78.89,2073300,-0.00114,0.006753,96.25,78.067,76.3844,75.5925,0.1178,-0.1215,3103890.0
D,2021-09-03,2021,9,5,35,3,78.9,79.65,78.17,78.38,2134300,-0.006465,0.018933,95.63,78.186,76.4598,75.5635,0.1211,-0.1272,3061870.0
D,2021-09-07,2021,9,2,36,3,78.1,78.13,76.46,76.52,3647500,-0.023731,0.021841,93.36,78.212,76.488,75.5401,0.1508,-0.1479,3092675.0
D,2021-09-08,2021,9,3,36,3,76.4,78.12,76.12,77.84,3233300,0.01725,0.026274,94.97,78.282,76.54,75.5305,0.1614,-0.1332,3057745.0
D,2021-09-09,2021,9,4,36,3,77.58,78.91,77.39,78.46,4458400,0.007965,0.019641,95.73,78.3585,76.639,75.5295,0.1622,-0.1263,3084710.0
D,2021-09-10,2021,9,5,36,3,78.41,78.41,77.03,77.3,3323100,-0.014785,0.017915,94.31,78.3555,76.7136,75.5208,0.1705,-0.1392,3105130.0
D,2021-09-13,2021,9,1,37,3,77.81,77.81,76.35,76.54,3133300,-0.009832,0.019122,93.39,78.297,76.7622,75.5066,0.1731,-0.1477,3134150.0
D,2021-09-14,2021,9,2,37,3,76.71,77.02,75.9,76.15,3191800,-0.005095,0.014756,92.91,78.1815,76.801,75.4903,0.1693,-0.152,3139585.0
D,2021-09-15,2021,9,3,37,3,75.96,76.45,75.51,75.55,3028600,-0.007879,0.012449,92.18,78.028,76.8042,75.4728,0.1702,-0.1587,3178760.0
D,2021-09-16,2021,9,4,37,3,75.5,75.89,74.6,74.93,3522200,-0.008207,0.017292,91.42,77.8755,76.79,75.455,0.1702,-0.1656,3209675.0
D,2021-09-17,2021,9,5,37,3,74.75,75.22,74.08,74.12,7592800,-0.01081,0.015389,90.43,77.6285,76.7534,75.4248,0.1622,-0.1746,3383030.0
D,2021-09-20,2021,9,1,38,3,74.11,75.43,73.81,74.6,4545900,0.006476,0.021948,91.02,77.356,76.7344,75.3964,0.1558,-0.1693,3423180.0
D,2021-09-21,2021,9,2,38,3,74.61,75.34,74.17,74.51,3216700,-0.001206,0.015775,90.91,77.1325,76.7136,75.377,0.1514,-0.1703,3376750.0
D,2021-09-22,2021,9,3,38,3,74.55,75.1,74.01,74.84,3363200,0.004429,0.014728,91.31,76.9475,76.7204,75.3718,0.1532,-0.1666,3401870.0
D,2021-09-23,2021,9,4,38,3,75.0,75.37,74.11,74.26,4030700,-0.00775,0.017002,90.61,76.7325,76.7008,75.3624,0.154,-0.1731,3472300.0
D,2021-09-24,2021,9,5,38,3,74.4,75.01,74.17,74.58,3087500,0.004309,0.011325,91.0,76.539,76.6696,75.3615,0.156,-0.1695,3518170.0
D,2021-09-27,2021,9,1,39,3,74.73,75.41,73.71,73.81,2901900,-0.010325,0.023063,90.06,76.32,76.6026,75.3591,0.1585,-0.1781,3506085.0
D,2021-09-28,2021,9,2,39,3,73.71,73.87,72.82,73.14,3233500,-0.009077,0.014419,89.24,76.062,76.5482,75.3532,0.1591,-0.1855,3560405.0
D,2021-09-29,2021,9,3,39,3,73.2,74.82,73.05,74.35,2614800,0.016544,0.02423,90.71,75.8875,76.5218,75.3504,0.1737,-0.172,3473080.0
D,2021-09-30,2021,9,4,39,3,74.59,74.65,72.94,73.02,4305000,-0.017888,0.023444,89.09,75.5895,76.4878,75.3431,0.1701,-0.1869,3531890.0
D,2021-10-01,2021,10,5,39,4,73.57,73.58,72.17,72.29,3803300,-0.009997,0.019537,88.2,75.2595,76.4458,75.3272,0.1711,-0.195,3618390.0
D,2021-10-04,2021,10,1,40,4,72.66,73.56,72.21,73.35,4042400,0.014663,0.018695,89.49,75.008,76.4064,75.3181,0.1835,-0.1832,3713795.0
D,2021-10-05,2021,10,2,40,4,73.28,74.21,72.75,72.78,4861300,-0.007771,0.020069,88.8,74.821,76.3602,75.3023,0.168,-0.1895,3774485.0
D,2021-10-06,2021,10,3,40,4,72.73,74.19,72.32,74.17,3602900,0.019099,0.025857,90.5,74.6375,76.307,75.2963,0.171,-0.1741,3792965.0
D,2021-10-07,2021,10,4,40,4,74.11,75.05,73.8,73.85,3015500,-0.004314,0.016938,90.1,74.407,76.2692,75.293,0.1667,-0.1776,3720820.0
D,2021-10-08,2021,10,5,40,4,73.66,74.01,72.65,72.7,2960000,-0.015572,0.01872,88.7,74.177,76.213,75.289,0.1674,-0.1904,3702665.0
D,2021-10-11,2021,10,1,41,4,72.52,72.77,71.85,72.12,2782000,-0.007978,0.012804,87.99,73.956,76.158,75.2794,0.1665,-0.1969,3685100.0
D,2021-10-12,2021,10,2,41,4,72.09,72.87,72.01,72.52,2200100,0.005546,0.011943,88.48,73.7745,76.1014,75.2708,0.169,-0.1924,3635515.0
D,2021-10-13,2021,10,3,41,4,72.52,73.43,72.18,73.37,3123000,0.011721,0.017318,89.52,73.6655,76.0588,75.2692,0.1747,-0.183,3640235.0
D,2021-10-14,2021,10,4,41,4,73.5,74.35,73.21,73.65,3112800,0.003816,0.015572,89.86,73.6015,76.0224,75.268,0.1737,-0.1798,3619765.0
D,2021-10-15,2021,10,5,41,4,73.83,73.85,72.9,73.1,2719200,-0.007468,0.013032,89.19,73.5505,75.9628,75.2632,0.1716,-0.186,3376085.0
D,2021-10-18,2021,10,1,42,4,72.44,72.65,71.69,71.96,2981600,-0.015595,0.013391,87.8,73.4185,75.882,75.247,0.1772,-0.1987,3297870.0
D,2021-10-19,2021,10,2,42,4,73.56,75.44,73.23,75.22,5127800,0.045303,0.030179,91.78,73.454,75.8664,75.2537,0.2436,-0.1624,3393425.0
D,2021-10-20,2021,10,3,42,4,75.46,76.86,75.38,76.59,3394500,0.018213,0.019634,93.45,73.5415,75.8694,75.2716,0.2512,-0.1471,3394990.0
D,2021-10-21,2021,10,4,42,4,76.77,77.81,76.66,77.29,3777500,0.00914,0.015001,94.3,73.693,75.8766,75.2853,0.2504,-0.1393,3382330.0
D,2021-10-22,2021,10,5,42,4,77.54,77.75,77.0,77.29,2150600,0.0,0.00974,94.3,73.8285,75.8752,75.3069,0.2503,-0.1393,3335485.0
D,2021-10-25,2021,10,1,43,4,77.0,77.26,76.45,76.5,2253300,-0.010221,0.010595,93.34,73.963,75.851,75.3234,0.2503,-0.1481,3303055.0
D,2021-10-26,2021,10,2,43,4,76.46,77.32,76.24,76.59,2477600,0.001176,0.014166,93.45,74.1355,75.8136,75.343,0.2469,-0.1471,3265260.0
D,2021-10-27,2021,10,3,43,4,76.77,77.03,75.96,75.99,2406900,-0.007834,0.014086,92.72,74.2175,75.761,75.3653,0.2436,-0.1538,3254865.0
D,2021-10-28,2021,10,4,43,4,76.04,76.54,75.88,76.34,2453100,0.004606,0.008698,93.14,74.3835,75.7282,75.3858,0.233,-0.1499,3162270.0
D,2021-10-29,2021,10,5,43,4,76.23,76.74,75.67,75.93,3050400,-0.005371,0.01414,92.64,74.5655,75.6656,75.4104,0.2303,-0.1545,3124625.0
D,2021-11-01,2021,11,1,44,4,75.93,75.93,75.22,75.41,2390100,-0.006848,0.009439,92.01,74.6685,75.5728,75.427,0.228,-0.1602,3042010.0
D,2021-11-02,2021,11,2,44,4,75.61,77.0,74.81,75.49,2722700,0.001061,0.029274,92.11,74.804,75.503,75.4497,0.2254,-0.1594,2935080.0
D,2021-11-03,2021,11,3,44,4,75.33,75.92,74.78,75.48,2326100,-0.000132,0.015245,92.09,74.8695,75.4418,75.4692,0.2161,-0.1595,2871240.0
D,2021-11-04,2021,11,4,44,4,75.37,75.83,74.58,75.44,3459300,-0.00053,0.016761,92.04,74.949,75.3794,75.4874,0.2153,-0.1599,2893430.0
D,2021-11-05,2021,11,5,44,4,75.89,76.67,75.5,76.53,2588500,0.014449,0.015497,93.37,75.1405,75.341,75.5086,0.2107,-0.1478,2874855.0
D,2021-11-08,2021,11,1,45,4,76.39,76.43,73.38,74.58,4094100,-0.02548,0.041565,91.0,75.2635,75.2688,75.5137,0.2306,-0.1695,2940460.0
D,2021-11-09,2021,11,2,45,4,74.39,75.27,74.14,74.58,3425500,0.0,0.015241,91.0,75.3665,75.1944,75.5184,0.2302,-0.1695,3001730.0
D,2021-11-10,2021,11,3,45,4,74.93,75.72,74.85,75.68,2825400,0.014749,0.011623,92.34,75.482,75.1512,75.5314,0.2323,-0.1572,2986850.0
D,2021-11-11,2021,11,4,45,4,75.45,75.64,74.79,75.07,2780300,-0.00806,0.011365,91.59,75.553,75.073,75.5434,0.2346,-0.164,2970225.0
D,2021-11-12,2021,11,5,45,4,75.24,75.38,74.71,74.74,3213700,-0.004396,0.008968,91.19,75.635,74.99,75.5526,0.2334,-0.1677,2994950.0
D,2021-11-15,2021,11,1,46,4,74.95,75.9,74.55,75.88,3156100,0.015253,0.018109,92.58,75.831,74.94,75.5686,0.2296,-0.155,3003675.0
D,2021-11-16,2021,11,2,46,4,75.95,76.32,75.3,75.41,3825000,-0.006194,0.013546,92.01,75.8405,74.9178,75.5818,0.1673,-0.1602,2938535.0
D,2021-11-17,2021,11,3,46,4,75.12,75.51,74.54,75.35,3046300,-0.000796,0.013013,91.94,75.7785,74.868,75.5957,0.1532,-0.1609,2921125.0
D,2021-11-18,2021,11,4,46,4,75.39,75.69,74.91,75.19,3325500,-0.002123,0.010412,91.74,75.6735,74.8026,75.6082,0.1486,-0.1627,2898525.0
D,2021-11-19,2021,11,5,46,4,75.41,75.41,74.14,74.19,5532000,-0.0133,0.01713,90.52,75.5185,74.7404,75.6105,0.1544,-0.1738,3067595.0
D,2021-11-22,2021,11,1,47,4,73.98,74.42,73.45,74.04,4119100,-0.002022,0.013206,90.34,75.3955,74.6904,75.6115,0.1514,-0.1755,3160885.0
D,2021-11-23,2021,11,2,47,4,74.19,75.3,73.86,74.82,2482100,0.010535,0.019496,91.29,75.307,74.6638,75.6201,0.1572,-0.1668,3161110.0
D,2021-11-24,2021,11,3,47,4,74.86,75.07,74.3,74.9,2374700,0.001069,0.010363,91.39,75.2525,74.6508,75.6291,0.1553,-0.1659,3159500.0
D,2021-11-26,2021,11,5,47,4,74.59,74.93,73.55,73.67,2021100,-0.016422,0.018763,89.89,75.119,74.6256,75.6322,0.1635,-0.1796,3137900.0
D,2021-11-29,2021,11,1,48,4,74.27,74.71,73.55,74.42,4182700,0.010181,0.015772,90.8,75.0435,74.6316,75.6449,0.1682,-0.1713,3194515.0
D,2021-11-30,2021,11,2,48,4,74.0,74.0,71.15,71.2,6593600,-0.043268,0.040056,86.87,74.833,74.5636,75.6453,0.2252,-0.2071,3404690.0
D,2021-12-01,2021,12,3,48,4,71.57,72.83,70.82,70.85,4009800,-0.004916,0.028382,86.44,74.601,74.4904,75.6376,0.2248,-0.211,3469045.0
D,2021-12-02,2021,12,4,48,4,70.37,72.5,70.37,71.84,4081000,0.013973,0.030269,87.65,74.419,74.4304,75.6332,0.2327,-0.2,3556790.0
D,2021-12-03,2021,12,5,48,4,72.18,73.1,71.26,73.04,3673200,0.016704,0.025821,89.12,74.299,74.406,75.6427,0.2423,-0.1866,3567485.0
D,2021-12-06,2021,12,1,49,4,73.39,75.15,73.2,74.29,4774900,0.017114,0.026639,90.64,74.187,74.4002,75.6583,0.2448,-0.1727,3676805.0
D,2021-12-07,2021,12,2,49,4,74.4,75.57,74.18,75.46,5676400,0.015749,0.018738,92.07,74.231,74.4332,75.6754,0.2345,-0.1597,3755920.0
D,2021-12-08,2021,12,3,49,4,75.46,75.94,74.81,75.13,3491100,-0.004373,0.015105,91.67,74.2585,74.473,75.6952,0.2352,-0.1634,3759200.0
D,2021-12-09,2021,12,4,49,4,75.28,76.74,74.85,76.19,5358500,0.014109,0.02525,92.96,74.284,74.5098,75.723,0.2347,-0.1516,3885855.0
D,2021-12-10,2021,12,5,49,4,76.32,76.63,75.74,75.96,3111600,-0.003019,0.011751,92.68,74.3285,74.5686,75.7612,0.2329,-0.1541,3902420.0
D,2021-12-13,2021,12,1,50,4,75.86,77.22,75.54,76.75,2629500,0.0104,0.02224,93.64,74.429,74.6578,75.7953,0.2346,-0.1453,3873210.0
D,2021-12-14,2021,12,2,50,4,76.74,77.08,76.16,76.6,3261900,-0.001954,0.01208,93.46,74.465,74.7228,75.8293,0.229,-0.147,3878500.0
D,2021-12-15,2021,12,3,50,4,76.92,78.27,76.54,78.2,3235400,0.020888,0.022603,95.41,74.6045,74.8312,75.8724,0.2384,-0.1292,3849020.0
D,2021-12-16,2021,12,4,50,4,78.0,79.29,77.97,78.57,3252600,0.004731,0.01693,95.86,74.7655,74.9192,75.9252,0.2383,-0.1251,3859335.0
D,2021-12-17,2021,12,5,50,4,78.51,79.16,76.53,76.63,6600600,-0.024691,0.034366,93.5,74.8375,74.9748,75.9591,0.2565,-0.1467,4023090.0
D,2021-12-20,2021,12,1,51,4,75.99,78.04,75.85,77.96,4520300,0.017356,0.028873,95.12,75.026,75.08,75.9889,0.2568,-0.1318,3972505.0
D,2021-12-21,2021,12,2,51,4,78.29,78.58,76.8,77.14,2395300,-0.010518,0.023177,94.12,75.181,75.1804,76.0099,0.2606,-0.141,3886315.0
D,2021-12-22,2021,12,3,51,4,76.82,77.44,76.5,77.15,1717300,0.00013,0.012288,94.13,75.2975,75.273,76.0296,0.2588,-0.1409,3848075.0
D,2021-12-23,2021,12,4,51,4,77.25,77.76,77.01,77.34,1851000,0.002463,0.009739,94.36,75.4195,75.3524,76.0541,0.2588,-0.1388,3821890.0
D,2021-12-27,2021,12,1,52,4,77.46,77.59,77.02,77.43,1430700,0.001164,0.007401,94.47,75.6075,75.428,76.0736,0.2498,-0.1378,3792370.0
D,2021-12-28,2021,12,2,52,4,77.43,78.02,77.43,77.91,1236100,0.006199,0.00762,95.06,75.782,75.5242,76.0904,0.2486,-0.1324,3645040.0
D,2021-12-29,2021,12,3,52,4,78.0,78.54,77.85,78.42,1517900,0.006546,0.008863,95.68,76.143,75.6534,76.1111,0.1809,-0.1267,3391255.0
D,2021-12-30,2021,12,4,52,4,78.57,78.68,77.98,78.47,1752300,0.000638,0.008977,95.74,76.524,75.7184,76.1376,0.1779,-0.1262,3278380.0
D,2021-12-31,2021,12,5,52,4,78.35,78.82,77.98,78.56,1975500,0.001147,0.010772,95.85,76.86,75.7578,76.1629,0.1753,-0.1252,3173105.0
D,2022-01-03,2022,1,1,1,1,78.66,78.66,77.35,78.35,2348700,-0.002673,0.016936,95.6,77.1255,75.779,76.1879,0.1709,-0.1275,3106880.0
D,2022-01-04,2022,1,2,1,1,78.38,79.05,78.04,78.1,2872800,-0.003191,0.012942,95.29,77.316,75.7952,76.2109,0.1647,-0.1303,3011775.0
D,2022-01-05,2022,1,3,1,1,78.99,80.17,78.42,79.21,3971500,0.014213,0.022316,96.64,77.5035,75.8494,76.236,0.1631,-0.1179,2926530.0
D,2022-01-06,2022,1,4,1,1,79.17,80.46,78.93,79.06,3460700,-0.001894,0.019384,96.46,77.7,75.8988,76.2605,0.162,-0.1196,2925010.0
D,2022-01-07,2022,1,5,1,1,78.76,80.59,78.3,80.21,2762500,0.014546,0.029246,97.86,77.901,75.9832,76.2855,0.1624,-0.1068,2795210.0
D,2022-01-10,2022,1,1,2,1,80.55,80.72,79.5,79.83,3073300,-0.004738,0.015346,97.4,78.0945,76.053,76.3057,0.1633,-0.111,2793295.0
D,2022-01-11,2022,1,2,2,1,80.0,80.18,78.55,79.13,2921200,-0.008769,0.020751,96.55,78.2135,76.117,76.3179,0.1652,-0.1188,2807880.0
D,2022-01-12,2022,1,3,2,1,78.86,79.66,78.54,79.32,2344000,0.002401,0.01426,96.78,78.3495,76.1952,76.3368,0.1647,-0.1167,2761985.0
D,2022-01-13,2022,1,4,2,1,78.54,79.77,78.43,79.75,3052900,0.005421,0.017085,97.3,78.427,76.2804,76.3558,0.1494,-0.1119,2752860.0
D,2022-01-14,2022,1,5,2,1,79.75,79.91,78.83,79.17,2580600,-0.007273,0.0137,96.6,78.457,76.3542,76.373,0.1515,-0.1184,2719260.0
D,2022-01-18,2022,1,2,3,1,78.69,78.8,77.65,78.46,2722700,-0.008968,0.01481,95.73,78.5485,76.4146,76.3833,0.1249,-0.1263,2525365.0
D,2022-01-19,2022,1,3,3,1,78.36,79.69,78.16,79.03,3681700,0.007265,0.019575,96.43,78.602,76.4646,76.3965,0.112,-0.1199,2483435.0
D,2022-01-20,2022,1,4,3,1,78.92,80.35,78.91,79.09,2982200,0.000759,0.018249,96.5,78.6995,76.5548,76.4109,0.1039,-0.1193,2512780.0
D,2022-01-21,2022,1,5,3,1,79.84,80.44,78.98,79.31,3831300,0.002782,0.018486,96.77,78.8075,76.6494,76.4264,0.1039,-0.1168,2618480.0
D,2022-01-24,2022,1,1,4,1,79.1,79.6,76.84,78.48,4992600,-0.010465,0.035919,95.75,78.8645,76.7054,76.4373,0.112,-0.1261,2775560.0
D,2022-01-25,2022,1,2,4,1,77.51,78.59,77.21,77.98,3195100,-0.006371,0.017873,95.14,78.892,76.7636,76.4459,0.1148,-0.1316,2863780.0
D,2022-01-26,2022,1,3,4,1,77.75,78.72,76.88,77.46,3538100,-0.006668,0.023933,94.51,78.8695,76.818,76.4458,0.1152,-0.1374,2978880.0
D,2022-01-27,2022,1,4,4,1,78.23,79.27,77.73,78.21,3137600,0.009682,0.019812,95.42,78.859,76.8646,76.4498,0.1182,-0.1291,3059865.0
D,2022-01-28,2022,1,5,4,1,78.08,79.5,77.4,79.46,2686000,0.015983,0.027132,96.95,78.9085,76.9456,76.4555,0.1313,-0.1151,3106550.0
D,2022-01-31,2022,1,1,5,1,78.65,81.06,77.9,80.66,5568100,0.015102,0.040565,98.41,79.0135,77.0518,76.4644,0.141,-0.1018,3286180.0
D,2022-02-01,2022,2,2,5,1,80.47,80.87,79.38,80.03,3626300,-0.007811,0.018771,97.65,79.0975,77.1486,76.4708,0.1441,-0.1088,3350060.0
D,2022-02-02,2022,2,3,5,1,79.97,81.48,79.53,81.32,3496200,0.016119,0.024519,99.22,79.2585,77.2912,76.4769,0.1525,-0.0944,3381230.0
D,2022-02-03,2022,2,4,5,1,81.25,81.67,80.69,81.01,2371100,-0.003812,0.012145,98.84,79.3485,77.4306,76.4809,0.1468,-0.0979,3301210.0
D,2022-02-04,2022,2,5,5,1,80.32,80.95,79.41,80.18,2404700,-0.010246,0.019393,97.83,79.4045,77.5378,76.4847,0.152,-0.1071,3248410.0
D,2022-02-07,2022,2,1,6,1,80.12,80.6,79.52,80.17,2227700,-0.000125,0.013582,97.82,79.4025,77.6432,76.4887,0.143,-0.1072,3221670.0
D,2022-02-08,2022,2,2,6,1,80.61,80.82,80.14,80.33,1971900,0.001996,0.008485,98.01,79.4275,77.7764,76.4969,0.142,-0.1055,3166600.0
D,2022-02-09,2022,2,3,6,1,80.78,80.94,79.95,80.32,2219300,-0.000125,0.012383,98.0,79.487,77.8944,76.5071,0.1379,-0.1056,3131505.0
D,2022-02-10,2022,2,4,6,1,79.41,79.8,78.0,78.25,3727700,-0.025772,0.023077,95.47,79.4335,78.0354,76.5101,0.1667,-0.1286,3200690.0
D,2022-02-11,2022,2,5,6,1,78.59,79.52,78.2,79.08,3108900,0.010607,0.01688,96.49,79.4,78.2,76.5104,0.1702,-0.1194,3203490.0
D,2022-02-14,2022,2,1,7,1,79.38,79.45,77.84,78.75,3595100,-0.004173,0.020683,96.08,79.379,78.3382,76.5047,0.1689,-0.1231,3254215.0
D,2022-02-15,2022,2,2,7,1,79.24,79.58,77.81,78.17,2428800,-0.007365,0.022748,95.38,79.3645,78.4408,76.4937,0.1679,-0.1295,3239520.0
D,2022-02-16,2022,2,3,7,1,78.13,78.99,77.73,78.67,2518900,0.006396,0.01621,95.99,79.3465,78.5284,76.49,0.1674,-0.1239,3181380.0
D,2022-02-17,2022,2,4,7,1,78.69,79.39,77.83,79.14,2843300,0.005974,0.020044,96.56,79.349,78.602,76.4959,0.1688,-0.1187,3174435.0
D,2022-02-18,2022,2,5,7,1,78.81,79.78,78.44,79.15,3557500,0.000126,0.017083,96.57,79.341,78.6824,76.4993,0.1685,-0.1186,3160745.0
D,2022-02-22,2022,2,2,8,1,79.64,80.25,78.67,79.37,3478400,0.00278,0.020084,96.84,79.3855,78.746,76.5039,0.1642,-0.1161,3085035.0
D,2022-02-23,2022,2,3,8,1,79.46,79.79,77.54,77.64,2623500,-0.021797,0.029017,94.73,79.3685,78.7796,76.4948,0.1811,-0.1354,3056455.0
D,2022-02-24,2022,2,4,8,1,77.52,77.83,75.79,77.16,4151300,-0.006182,0.026916,94.14,79.3535,78.7878,76.4874,0.1809,-0.1408,3087115.0
D,2022-02-25,2022,2,5,8,1,78.21,79.84,77.98,79.69,4573500,0.032789,0.023852,97.23,79.4275,78.8496,76.5002,0.2132,-0.1126,3158910.0
D,2022-02-28,2022,2,1,9,1,79.13,79.86,78.74,79.53,4773200,-0.002008,0.014224,97.04,79.431,78.8762,76.5059,0.2059,-0.1144,3263270.0
D,2022-03-01,2022,3,2,9,1,79.24,80.31,78.41,79.29,2857000,-0.003018,0.024232,96.74,79.3625,78.8906,76.512,0.1984,-0.117,3127715.0
D,2022-03-02,2022,3,3,9,1,79.4,80.64,79.3,80.16,2605600,0.010972,0.016898,97.8,79.369,78.9612,76.5245,0.2007,-0.1073,3076680.0
D,2022-03-03,2022,3,4,9,1,79.63,81.21,79.63,80.72,3608100,0.006986,0.019842,98.49,79.339,79.0164,76.5423,0.1936,-0.1011,3082275.0
